Customer ID,Segment,Acquisition Channel,Join Date,Last Order Date,Days Since Last Order,Total Orders,Lifetime Value ($),Avg Order Value ($),Preferred Category,Email Subscriber,Discount Sensitivity,NPS Score,Region,Age Group
CUST-4507,New Customer,Influencer,2019-02-20,2023-10-17,76,1,24.94,82.67,Apparel,Yes,Medium,0,Canada,55+
CUST-4508,Loyal High-Value,Paid Social,2021-06-24,2023-01-22,344,20,2361.48,233.0,Apparel,Yes,Low,7,Midwest,18-24
CUST-4509,New Customer,Paid Social,2019-12-22,2023-07-05,180,1,121.97,21.02,Home & Kitchen,Yes,Low,10,Canada,18-24
CUST-4510,Occasional Buyer,Influencer,2020-01-17,2023-04-06,270,7,632.95,95.01,Electronics,No,Medium,4,Northeast,45-54
CUST-4511,Deal Hunter,Influencer,2020-05-21,2023-08-18,136,13,439.48,34.81,Electronics,Yes,High,4,West,25-34
CUST-4512,At-Risk Churner,Direct,2020-03-08,2023-11-09,53,2,222.6,89.09,Beauty & Personal Care,No,High,1,Northeast,55+
CUST-4513,Occasional Buyer,Paid Social,2021-06-07,2023-02-25,310,9,573.62,147.56,Electronics,Yes,Medium,6,Midwest,45-54
CUST-4514,New Customer,Paid Social,2020-12-29,2023-07-15,170,2,53.76,64.4,Home & Kitchen,Yes,High,4,Midwest,18-24
CUST-4515,Dormant,Influencer,2020-09-18,2023-05-07,239,1,140.29,79.92,Sports & Outdoors,No,Low,5,Southwest,18-24
CUST-4516,At-Risk Churner,Paid Social,2019-09-03,2023-01-05,361,6,362.93,81.17,Sports & Outdoors,Yes,High,5,UK,18-24
CUST-4517,Deal Hunter,Email Campaign,2020-10-22,2023-12-16,16,12,364.36,72.92,Apparel,Yes,Low,2,Canada,55+
CUST-4518,New Customer,Influencer,2023-04-11,2023-03-04,303,2,128.27,29.43,Sports & Outdoors,Yes,Medium,2,West,25-34
CUST-4519,At-Risk Churner,Paid Social,2023-10-30,2023-06-23,192,8,399.89,43.42,Electronics,Yes,Medium,3,Northeast,55+
CUST-4520,Occasional Buyer,Organic Search,2020-08-15,2023-01-10,356,3,297.55,140.13,Beauty & Personal Care,No,Medium,7,UK,45-54
CUST-4521,At-Risk Churner,Organic Search,2022-04-06,2023-11-28,34,3,302.74,109.68,Electronics,Yes,Low,7,Northeast,55+
CUST-4522,New Customer,Email Campaign,2020-08-23,2023-06-06,209,1,98.24,98.26,Home & Kitchen,Yes,Medium,9,Northeast,35-44
CUST-4523,Occasional Buyer,Direct,2020-02-29,2023-10-10,83,11,445.49,93.4,Home & Kitchen,Yes,Low,10,Midwest,35-44
CUST-4524,New Customer,Paid Social,2021-08-03,2023-11-16,46,2,75.2,45.16,Sports & Outdoors,Yes,Low,6,Southeast,25-34
CUST-4525,Dormant,Organic Search,2020-04-12,2023-09-08,115,4,67.13,77.8,Apparel,No,High,9,Northeast,55+
CUST-4526,Dormant,Organic Search,2020-10-19,2023-12-16,16,1,85.5,44.33,Home & Kitchen,Yes,High,3,Midwest,25-34
CUST-4527,Loyal High-Value,Paid Social,2023-10-19,2023-04-29,247,40,1786.33,203.67,Sports & Outdoors,No,Medium,6,UK,55+
CUST-4528,Loyal High-Value,Organic Search,2020-12-26,2023-11-18,44,32,2192.74,186.29,Sports & Outdoors,Yes,Medium,0,Southeast,35-44
CUST-4529,Occasional Buyer,Paid Social,2020-05-27,2023-12-05,27,6,428.04,74.03,Beauty & Personal Care,Yes,High,0,Northeast,25-34
CUST-4530,Loyal High-Value,Email Campaign,2019-06-03,2023-04-07,269,28,2989.66,138.56,Beauty & Personal Care,No,Low,6,Canada,55+
CUST-4531,Occasional Buyer,Referral,2020-08-10,2023-08-25,129,9,230.82,60.87,Apparel,Yes,Medium,3,Midwest,45-54
CUST-4532,At-Risk Churner,Email Campaign,2023-02-10,2023-06-26,189,5,363.46,100.01,Electronics,Yes,Medium,5,UK,45-54
CUST-4533,Deal Hunter,Organic Search,2019-05-12,2023-11-30,32,19,551.36,79.49,Beauty & Personal Care,No,High,5,West,25-34
CUST-4534,New Customer,Influencer,2019-02-08,2023-01-08,358,2,50.08,70.97,Sports & Outdoors,No,Medium,3,West,25-34
CUST-4535,Loyal High-Value,Direct,2021-08-28,2023-09-17,106,15,1456.07,233.58,Electronics,Yes,Medium,6,Northeast,55+
CUST-4536,At-Risk Churner,Influencer,2020-06-25,2023-02-05,330,2,364.81,103.38,Sports & Outdoors,Yes,High,2,Midwest,35-44
CUST-4537,New Customer,Referral,2021-06-04,2023-02-03,332,1,92.25,82.54,Apparel,Yes,High,6,Northeast,55+
CUST-4538,New Customer,Email Campaign,2020-02-17,2023-02-10,325,1,119.33,54.71,Sports & Outdoors,Yes,High,1,West,18-24
CUST-4539,Occasional Buyer,Influencer,2022-04-22,2023-04-14,262,10,742.08,126.31,Electronics,Yes,Medium,0,Canada,25-34
CUST-4540,Loyal High-Value,Email Campaign,2023-02-21,2023-04-28,248,36,2775.82,204.93,Sports & Outdoors,Yes,High,1,Southwest,35-44
CUST-4541,New Customer,Influencer,2021-09-04,2023-04-12,264,2,53.16,34.79,Beauty & Personal Care,No,Low,3,Southeast,45-54
CUST-4542,Dormant,Influencer,2021-09-25,2023-12-23,9,2,180.97,29.68,Electronics,No,Low,5,Midwest,25-34
CUST-4543,Dormant,Organic Search,2021-12-31,2023-05-08,238,5,61.52,61.3,Apparel,Yes,Low,6,Southwest,18-24
CUST-4544,New Customer,Direct,2020-09-28,2023-02-07,328,1,104.72,39.55,Beauty & Personal Care,No,Medium,6,Northeast,25-34
CUST-4545,At-Risk Churner,Referral,2021-08-24,2023-03-23,284,5,179.13,119.53,Home & Kitchen,No,High,1,Northeast,35-44
CUST-4546,Dormant,Organic Search,2021-09-11,2023-10-02,91,1,72.19,25.28,Apparel,No,High,10,Southeast,45-54
CUST-4547,At-Risk Churner,Influencer,2020-11-04,2023-11-21,41,7,150.85,91.85,Apparel,Yes,High,2,UK,25-34
CUST-4548,New Customer,Email Campaign,2020-05-26,2023-10-31,62,1,55.61,65.77,Apparel,Yes,High,8,Canada,25-34
CUST-4549,Occasional Buyer,Referral,2020-09-07,2023-09-19,104,5,177.78,66.74,Electronics,No,Low,5,Southwest,25-34
CUST-4550,Occasional Buyer,Organic Search,2022-02-05,2023-01-16,350,3,681.44,88.88,Sports & Outdoors,Yes,Medium,7,Northeast,18-24
CUST-4551,Deal Hunter,Email Campaign,2019-01-02,2023-05-11,235,7,524.38,58.07,Beauty & Personal Care,Yes,Low,0,West,25-34
CUST-4552,New Customer,Referral,2021-10-28,2023-06-18,197,1,57.05,55.71,Apparel,Yes,Medium,8,Canada,55+
CUST-4553,New Customer,Referral,2023-06-29,2023-03-08,299,1,82.35,37.71,Beauty & Personal Care,Yes,Low,6,UK,25-34
CUST-4554,At-Risk Churner,Referral,2022-12-16,2023-05-03,243,7,299.71,91.25,Sports & Outdoors,No,High,0,Southwest,35-44
CUST-4555,New Customer,Direct,2022-01-28,2023-05-09,237,2,29.68,53.03,Apparel,Yes,Medium,3,Canada,25-34
CUST-4556,New Customer,Email Campaign,2023-10-29,2023-09-17,106,2,74.14,26.85,Home & Kitchen,Yes,Medium,7,Southwest,45-54
CUST-4557,Dormant,Influencer,2019-10-10,2023-12-19,13,4,181.16,41.73,Home & Kitchen,Yes,High,3,Southwest,18-24
CUST-4558,At-Risk Churner,Referral,2022-11-30,2023-04-09,267,7,377.22,81.04,Home & Kitchen,Yes,High,9,Southeast,25-34
CUST-4559,At-Risk Churner,Organic Search,2020-06-30,2023-06-16,199,5,92.01,50.44,Apparel,Yes,Medium,7,Canada,18-24
CUST-4560,Occasional Buyer,Email Campaign,2019-12-21,2023-11-13,49,4,790.96,131.2,Sports & Outdoors,No,High,1,Southwest,18-24
CUST-4561,Dormant,Paid Social,2021-04-21,2023-04-17,259,1,193.63,46.29,Sports & Outdoors,Yes,Low,3,UK,55+
CUST-4562,Dormant,Paid Social,2019-07-04,2023-11-17,45,1,81.68,49.45,Beauty & Personal Care,No,High,0,West,45-54
CUST-4563,Deal Hunter,Influencer,2021-04-26,2023-02-22,313,15,529.29,30.76,Sports & Outdoors,Yes,Low,7,UK,55+
CUST-4564,Occasional Buyer,Organic Search,2022-06-28,2023-06-05,210,6,590.97,73.49,Apparel,No,Medium,5,West,35-44
CUST-4565,Occasional Buyer,Referral,2021-04-06,2023-07-11,174,8,736.16,56.6,Home & Kitchen,Yes,Medium,7,Midwest,55+
CUST-4566,New Customer,Direct,2019-01-23,2023-12-17,15,1,102.5,64.42,Beauty & Personal Care,No,High,0,UK,35-44
CUST-4567,New Customer,Paid Social,2020-10-06,2023-09-03,120,1,133.29,46.99,Sports & Outdoors,No,High,4,Northeast,18-24
CUST-4568,At-Risk Churner,Organic Search,2021-06-02,2023-07-14,171,5,82.12,42.29,Beauty & Personal Care,No,Low,10,Midwest,25-34
CUST-4569,Loyal High-Value,Email Campaign,2022-11-20,2023-03-26,281,26,1632.63,104.17,Home & Kitchen,No,Medium,6,West,45-54
CUST-4570,Dormant,Direct,2020-03-12,2023-04-28,248,5,45.54,25.08,Beauty & Personal Care,No,Medium,5,Southwest,35-44
CUST-4571,Deal Hunter,Email Campaign,2022-02-13,2023-04-08,268,13,296.6,30.84,Apparel,Yes,Low,5,Southeast,25-34
CUST-4572,At-Risk Churner,Influencer,2022-05-30,2023-12-27,5,6,130.37,90.37,Beauty & Personal Care,No,Medium,6,Canada,18-24
CUST-4573,At-Risk Churner,Organic Search,2023-07-23,2023-12-17,15,7,330.05,114.99,Sports & Outdoors,Yes,Medium,8,West,18-24
CUST-4574,Deal Hunter,Email Campaign,2021-05-08,2023-04-25,251,8,244.56,30.98,Sports & Outdoors,Yes,Medium,5,Northeast,25-34
CUST-4575,Dormant,Influencer,2020-05-08,2023-08-19,135,4,50.56,53.83,Electronics,Yes,Low,10,Canada,55+
CUST-4576,Occasional Buyer,Organic Search,2020-08-25,2023-04-21,255,3,540.43,118.78,Apparel,Yes,Low,4,UK,35-44
CUST-4577,Deal Hunter,Paid Social,2019-03-25,2023-09-01,122,19,403.33,59.83,Home & Kitchen,Yes,Medium,8,Southwest,25-34
CUST-4578,Occasional Buyer,Referral,2021-05-08,2023-06-28,187,3,398.03,70.97,Sports & Outdoors,Yes,Medium,1,Canada,35-44
CUST-4579,Loyal High-Value,Referral,2021-03-28,2023-09-06,117,37,915.73,119.81,Beauty & Personal Care,Yes,Medium,9,Midwest,55+
CUST-4580,Dormant,Influencer,2019-09-29,2023-05-19,227,2,156.37,63.17,Beauty & Personal Care,Yes,Low,7,Northeast,55+
CUST-4581,New Customer,Paid Social,2022-04-08,2023-03-02,305,2,60.77,82.36,Electronics,No,Medium,5,Midwest,18-24
CUST-4582,Occasional Buyer,Paid Social,2020-07-22,2023-06-02,213,11,608.16,138.34,Sports & Outdoors,No,High,2,Southwest,55+
CUST-4583,New Customer,Referral,2020-04-27,2023-12-12,20,2,94.29,96.48,Beauty & Personal Care,Yes,Medium,8,West,45-54
CUST-4584,At-Risk Churner,Influencer,2023-11-21,2023-01-05,361,6,396.85,71.27,Beauty & Personal Care,No,Medium,3,West,18-24
CUST-4585,Deal Hunter,Direct,2022-04-11,2023-01-20,346,8,369.62,41.97,Sports & Outdoors,Yes,High,0,Canada,35-44
CUST-4586,Deal Hunter,Paid Social,2019-04-20,2023-08-20,134,13,333.23,39.31,Home & Kitchen,Yes,Medium,5,Canada,25-34
CUST-4587,New Customer,Direct,2020-06-01,2023-08-24,130,2,28.29,68.13,Apparel,No,Medium,4,Northeast,45-54
CUST-4588,Deal Hunter,Referral,2019-09-11,2023-05-10,236,7,536.04,42.28,Electronics,Yes,Medium,8,Southeast,55+
CUST-4589,Loyal High-Value,Direct,2022-05-10,2023-11-08,54,19,1491.12,204.64,Electronics,No,Low,8,Canada,35-44
CUST-4590,At-Risk Churner,Email Campaign,2023-01-13,2023-08-29,125,5,233.7,40.03,Electronics,Yes,Low,9,Canada,55+
CUST-4591,Occasional Buyer,Referral,2021-07-14,2023-11-10,52,5,790.33,89.37,Home & Kitchen,No,Medium,3,Northeast,45-54
CUST-4592,New Customer,Direct,2021-04-12,2023-08-14,140,1,87.44,34.5,Sports & Outdoors,Yes,Low,6,Southeast,25-34
CUST-4593,At-Risk Churner,Paid Social,2020-05-10,2023-01-06,360,5,146.44,82.73,Apparel,No,Medium,2,Midwest,55+
CUST-4594,At-Risk Churner,Email Campaign,2021-04-04,2023-07-23,162,5,177.01,88.8,Home & Kitchen,No,Medium,7,Northeast,35-44
CUST-4595,Occasional Buyer,Email Campaign,2023-07-03,2023-05-08,238,9,343.01,146.38,Sports & Outdoors,No,Medium,4,Northeast,25-34
CUST-4596,Loyal High-Value,Organic Search,2022-01-12,2023-11-30,32,32,1823.17,134.08,Electronics,No,Low,8,West,25-34
CUST-4597,Deal Hunter,Influencer,2023-06-06,2023-12-12,20,10,366.32,75.86,Apparel,Yes,Medium,3,UK,45-54
CUST-4598,Deal Hunter,Influencer,2021-12-10,2023-08-07,147,5,244.42,47.74,Beauty & Personal Care,No,Low,0,Northeast,55+
CUST-4599,Occasional Buyer,Email Campaign,2020-10-09,2023-03-10,297,6,272.29,128.56,Electronics,Yes,Low,5,Canada,45-54
CUST-4600,Deal Hunter,Referral,2021-05-16,2023-09-22,101,13,447.6,37.27,Electronics,No,Low,7,Southwest,55+
CUST-4601,Dormant,Referral,2023-08-25,2023-06-18,197,2,166.74,33.57,Sports & Outdoors,Yes,Low,0,Northeast,55+
CUST-4602,Deal Hunter,Referral,2021-02-13,2023-02-12,323,13,498.26,52.39,Apparel,No,High,5,Northeast,45-54
CUST-4603,Deal Hunter,Direct,2020-09-20,2023-02-02,333,7,106.94,33.89,Beauty & Personal Care,Yes,High,2,Canada,45-54
CUST-4604,Deal Hunter,Direct,2021-05-26,2023-07-09,176,9,205.98,61.73,Home & Kitchen,Yes,Medium,1,Southeast,18-24
CUST-4605,Occasional Buyer,Paid Social,2021-07-20,2023-12-12,20,11,332.29,147.88,Beauty & Personal Care,Yes,Medium,10,Northeast,18-24
CUST-4606,At-Risk Churner,Influencer,2022-12-15,2023-09-19,104,8,321.18,89.41,Electronics,Yes,High,3,UK,35-44
CUST-4607,Occasional Buyer,Email Campaign,2023-08-18,2023-04-03,273,8,719.72,114.06,Beauty & Personal Care,Yes,High,10,UK,45-54
CUST-4608,Dormant,Influencer,2019-06-23,2023-05-08,238,1,114.41,79.38,Home & Kitchen,No,Medium,5,UK,18-24
CUST-4609,Occasional Buyer,Organic Search,2020-07-13,2023-11-13,49,7,653.5,96.32,Sports & Outdoors,No,Medium,0,Midwest,55+
CUST-4610,Occasional Buyer,Referral,2020-10-07,2023-05-18,228,7,183.66,84.58,Home & Kitchen,Yes,Low,0,Southwest,55+
CUST-4611,Loyal High-Value,Direct,2019-07-16,2023-11-16,46,33,2180.14,186.15,Home & Kitchen,No,Medium,3,Canada,45-54
CUST-4612,Occasional Buyer,Influencer,2019-09-01,2023-06-11,204,8,304.96,50.11,Home & Kitchen,Yes,Medium,3,UK,55+
CUST-4613,Deal Hunter,Direct,2022-01-25,2023-01-09,357,13,546.02,67.92,Home & Kitchen,Yes,High,0,Northeast,55+
CUST-4614,Occasional Buyer,Influencer,2019-04-08,2023-08-30,124,6,219.85,85.49,Beauty & Personal Care,Yes,Low,5,Canada,25-34
CUST-4615,At-Risk Churner,Direct,2020-07-10,2023-11-21,41,2,351.72,59.19,Apparel,Yes,High,9,Southeast,45-54
CUST-4616,Occasional Buyer,Email Campaign,2023-04-24,2023-12-30,2,3,730.84,118.14,Home & Kitchen,No,Medium,2,West,35-44
CUST-4617,At-Risk Churner,Influencer,2023-02-10,2023-08-15,139,5,198.87,103.73,Apparel,Yes,High,3,West,55+
CUST-4618,Deal Hunter,Influencer,2020-12-20,2023-02-10,325,11,135.82,58.92,Sports & Outdoors,No,Medium,7,West,45-54
CUST-4619,At-Risk Churner,Direct,2023-10-18,2023-01-08,358,3,331.27,82.35,Sports & Outdoors,Yes,Medium,2,Canada,55+
CUST-4620,Occasional Buyer,Influencer,2023-10-15,2023-02-06,329,10,486.98,51.21,Sports & Outdoors,No,Medium,5,Canada,55+
CUST-4621,Dormant,Direct,2022-07-24,2023-12-21,11,5,79.71,65.35,Electronics,Yes,Medium,5,UK,45-54
CUST-4622,Occasional Buyer,Paid Social,2021-08-15,2023-01-02,364,8,591.29,87.72,Apparel,Yes,Low,8,UK,55+
CUST-4623,New Customer,Influencer,2019-04-20,2023-10-24,69,2,87.65,85.8,Electronics,No,Low,0,Southwest,35-44
CUST-4624,Dormant,Referral,2022-04-13,2023-01-25,341,2,37.76,44.02,Home & Kitchen,Yes,High,0,Canada,45-54
CUST-4625,Deal Hunter,Organic Search,2022-06-11,2023-03-27,280,13,340.01,54.75,Apparel,Yes,High,4,UK,35-44
CUST-4626,Loyal High-Value,Organic Search,2022-03-21,2023-09-05,118,33,1850.86,227.09,Sports & Outdoors,No,High,10,Northeast,18-24
CUST-4627,Loyal High-Value,Paid Social,2021-03-25,2023-09-08,115,17,927.43,139.17,Sports & Outdoors,No,High,1,Canada,45-54
CUST-4628,At-Risk Churner,Direct,2021-06-06,2023-02-12,323,8,281.66,114.22,Beauty & Personal Care,Yes,High,6,Midwest,45-54
CUST-4629,Loyal High-Value,Referral,2020-12-10,2023-04-04,272,12,1875.17,214.63,Home & Kitchen,Yes,Medium,2,Canada,18-24
CUST-4630,At-Risk Churner,Organic Search,2023-04-10,2023-04-09,267,3,114.05,94.78,Electronics,Yes,High,6,Northeast,55+
CUST-4631,Occasional Buyer,Organic Search,2022-03-10,2023-01-24,342,5,208.88,65.83,Beauty & Personal Care,Yes,Low,6,Southwest,35-44
CUST-4632,Occasional Buyer,Influencer,2020-08-30,2023-03-17,290,3,507.4,52.42,Apparel,Yes,Medium,7,Southeast,25-34
CUST-4633,Occasional Buyer,Organic Search,2020-07-29,2023-08-31,123,7,398.29,123.95,Electronics,Yes,Low,6,Northeast,45-54
CUST-4634,New Customer,Paid Social,2021-12-24,2023-11-13,49,1,83.89,56.25,Electronics,Yes,Low,8,Northeast,18-24
CUST-4635,Loyal High-Value,Email Campaign,2021-10-28,2023-12-05,27,26,1154.07,221.62,Beauty & Personal Care,No,High,0,Canada,18-24
CUST-4636,Dormant,Email Campaign,2023-04-21,2023-07-20,165,1,107.54,64.09,Beauty & Personal Care,No,High,6,Canada,35-44
CUST-4637,At-Risk Churner,Organic Search,2021-07-10,2023-10-31,62,7,198.52,100.51,Apparel,No,Low,6,Canada,45-54
CUST-4638,Dormant,Influencer,2020-07-26,2023-09-08,115,3,137.65,65.02,Electronics,Yes,High,9,Canada,55+
CUST-4639,At-Risk Churner,Email Campaign,2021-09-16,2023-09-28,95,8,280.26,99.38,Sports & Outdoors,No,Medium,5,Southeast,25-34
CUST-4640,Loyal High-Value,Email Campaign,2020-03-14,2023-04-10,266,29,809.81,163.16,Apparel,Yes,Medium,9,UK,55+
CUST-4641,Occasional Buyer,Paid Social,2019-01-05,2023-01-13,353,3,661.89,134.87,Beauty & Personal Care,Yes,Medium,5,Midwest,45-54
CUST-4642,Deal Hunter,Direct,2021-06-08,2023-05-29,217,11,506.22,68.79,Electronics,Yes,Low,8,Southeast,35-44
CUST-4643,Loyal High-Value,Paid Social,2023-08-07,2023-11-21,41,15,1836.43,263.72,Electronics,Yes,Medium,8,Southeast,18-24
CUST-4644,New Customer,Organic Search,2022-11-04,2023-05-08,238,1,147.64,96.53,Sports & Outdoors,Yes,High,4,West,18-24
CUST-4645,At-Risk Churner,Organic Search,2022-11-23,2023-02-10,325,7,244.97,74.34,Apparel,Yes,High,0,Midwest,35-44
CUST-4646,Dormant,Referral,2022-10-27,2023-08-26,128,2,40.21,78.89,Apparel,Yes,Low,2,Southwest,18-24
CUST-4647,Dormant,Direct,2021-12-23,2023-02-18,317,4,117.81,20.05,Beauty & Personal Care,Yes,Medium,3,Midwest,25-34
CUST-4648,Loyal High-Value,Referral,2020-02-18,2023-12-01,31,22,1134.93,183.64,Electronics,Yes,Low,7,UK,18-24
CUST-4649,New Customer,Organic Search,2021-05-08,2023-06-07,208,2,88.38,54.65,Home & Kitchen,Yes,Low,5,UK,55+
CUST-4650,Deal Hunter,Email Campaign,2022-07-26,2023-08-27,127,18,374.63,46.78,Apparel,Yes,Low,5,Southwest,45-54
CUST-4651,New Customer,Influencer,2020-03-28,2023-12-15,17,2,113.27,84.9,Home & Kitchen,Yes,Medium,10,Southwest,18-24
CUST-4652,Occasional Buyer,Direct,2022-09-06,2023-09-03,120,5,783.21,115.08,Electronics,Yes,Medium,10,Canada,18-24
CUST-4653,At-Risk Churner,Direct,2022-10-22,2023-08-14,140,4,307.99,117.3,Electronics,Yes,High,1,West,55+
CUST-4654,New Customer,Referral,2020-09-20,2023-09-07,116,1,38.31,24.64,Apparel,Yes,High,9,Southwest,18-24
CUST-4655,Dormant,Email Campaign,2022-05-31,2023-12-28,4,1,91.44,77.87,Apparel,Yes,High,4,Northeast,45-54
CUST-4656,Occasional Buyer,Organic Search,2023-04-14,2023-09-18,105,3,432.37,104.75,Home & Kitchen,No,High,6,Southwest,18-24
CUST-4657,Dormant,Email Campaign,2021-12-31,2023-01-30,336,2,34.54,75.81,Electronics,No,High,3,Midwest,25-34
CUST-4658,Deal Hunter,Direct,2021-12-16,2023-02-01,334,11,303.71,46.09,Sports & Outdoors,Yes,Medium,9,Canada,25-34
CUST-4659,Deal Hunter,Direct,2020-06-17,2023-02-18,317,20,172.49,75.11,Beauty & Personal Care,Yes,Medium,2,Northeast,55+
CUST-4660,New Customer,Email Campaign,2020-08-08,2023-09-13,110,2,51.38,69.38,Apparel,No,High,3,Southeast,45-54
CUST-4661,At-Risk Churner,Direct,2019-02-19,2023-11-06,56,3,313.4,81.8,Apparel,No,Medium,1,Southwest,25-34
CUST-4662,At-Risk Churner,Influencer,2020-12-14,2023-05-16,230,7,268.55,84.52,Apparel,Yes,Low,7,Southwest,25-34
CUST-4663,Occasional Buyer,Paid Social,2021-12-03,2023-02-19,316,4,710.01,68.72,Sports & Outdoors,Yes,Medium,6,Southeast,35-44
CUST-4664,Loyal High-Value,Email Campaign,2023-11-11,2023-05-10,236,20,2554.41,224.58,Beauty & Personal Care,Yes,Medium,2,UK,25-34
CUST-4665,Deal Hunter,Organic Search,2023-06-23,2023-06-19,196,17,522.4,50.06,Beauty & Personal Care,No,Low,1,Southwest,35-44
CUST-4666,Loyal High-Value,Direct,2022-09-07,2023-03-15,292,26,1029.49,174.31,Sports & Outdoors,Yes,Medium,4,Canada,45-54
CUST-4667,Loyal High-Value,Email Campaign,2022-07-05,2023-01-12,354,34,2177.6,165.42,Beauty & Personal Care,Yes,High,5,Canada,55+
CUST-4668,Loyal High-Value,Email Campaign,2021-07-30,2023-09-23,100,27,1715.17,162.48,Electronics,Yes,High,10,Southeast,18-24
CUST-4669,Occasional Buyer,Paid Social,2023-05-03,2023-05-01,245,10,433.21,99.54,Home & Kitchen,No,Medium,8,Southeast,25-34
CUST-4670,Deal Hunter,Influencer,2023-07-04,2023-10-05,88,16,163.4,71.31,Electronics,Yes,Low,10,Southeast,35-44
CUST-4671,Occasional Buyer,Email Campaign,2023-08-27,2023-06-30,185,7,220.12,92.39,Beauty & Personal Care,Yes,Medium,1,Northeast,55+
CUST-4672,Dormant,Paid Social,2022-10-11,2023-08-25,129,1,35.54,25.99,Sports & Outdoors,No,High,10,Northeast,25-34
CUST-4673,At-Risk Churner,Influencer,2023-07-07,2023-06-10,205,6,342.19,58.82,Home & Kitchen,Yes,High,0,Canada,18-24
CUST-4674,Occasional Buyer,Direct,2021-06-25,2023-09-08,115,10,458.64,63.55,Electronics,Yes,Medium,10,West,35-44
CUST-4675,Occasional Buyer,Email Campaign,2021-07-12,2023-05-25,221,3,691.49,59.61,Beauty & Personal Care,No,Medium,0,West,18-24
CUST-4676,Dormant,Influencer,2023-12-04,2023-10-03,90,2,34.9,68.13,Apparel,Yes,High,10,Northeast,45-54
CUST-4677,Deal Hunter,Direct,2020-10-29,2023-10-12,81,8,402.51,68.19,Home & Kitchen,Yes,Low,9,Southeast,45-54
CUST-4678,New Customer,Influencer,2022-08-03,2023-06-13,202,2,61.85,85.71,Beauty & Personal Care,Yes,High,0,Southeast,25-34
CUST-4679,At-Risk Churner,Organic Search,2021-04-27,2023-01-23,343,5,182.48,54.27,Sports & Outdoors,Yes,Medium,9,West,18-24
CUST-4680,Dormant,Organic Search,2021-11-13,2023-01-07,359,1,176.71,66.1,Apparel,Yes,Low,5,Southeast,45-54
CUST-4681,At-Risk Churner,Direct,2021-12-08,2023-09-03,120,3,254.77,71.78,Apparel,No,High,10,Southeast,18-24
CUST-4682,Occasional Buyer,Organic Search,2023-10-25,2023-10-05,88,3,445.3,56.14,Beauty & Personal Care,No,High,2,Southeast,25-34
CUST-4683,Dormant,Organic Search,2021-03-12,2023-03-27,280,5,109.45,76.69,Home & Kitchen,Yes,Low,5,UK,18-24
CUST-4684,At-Risk Churner,Paid Social,2023-05-14,2023-12-14,18,6,99.04,40.21,Beauty & Personal Care,No,Low,9,Canada,25-34
CUST-4685,Dormant,Influencer,2019-11-13,2023-12-06,26,5,82.4,69.29,Beauty & Personal Care,Yes,Medium,8,UK,25-34
CUST-4686,Deal Hunter,Direct,2022-02-19,2023-10-26,67,10,451.74,49.52,Sports & Outdoors,Yes,High,10,Midwest,55+
CUST-4687,Deal Hunter,Paid Social,2019-10-16,2023-04-28,248,16,404.5,32.65,Home & Kitchen,Yes,High,8,Midwest,45-54
CUST-4688,Occasional Buyer,Direct,2022-09-03,2023-04-21,255,11,572.15,76.25,Sports & Outdoors,No,Low,6,Northeast,55+
CUST-4689,Loyal High-Value,Paid Social,2021-09-26,2023-07-07,178,23,1506.59,282.05,Electronics,No,High,2,West,45-54
CUST-4690,Loyal High-Value,Direct,2023-04-02,2023-01-30,336,20,2383.07,220.29,Sports & Outdoors,Yes,Low,6,Southwest,55+
CUST-4691,Deal Hunter,Influencer,2022-05-05,2023-09-18,105,10,426.04,39.36,Electronics,Yes,Medium,4,West,18-24
CUST-4692,Loyal High-Value,Paid Social,2021-08-27,2023-11-17,45,29,2895.24,291.68,Sports & Outdoors,Yes,Medium,8,Midwest,55+
CUST-4693,Dormant,Influencer,2023-09-20,2023-01-23,343,4,75.98,35.45,Apparel,Yes,Low,8,UK,55+
